Civic Offices Main Gas Meter,,m^3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Values,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
1/7/12,96,0,2,0,0,3,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,2,0,0,2,0,3,0,2,0,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,0,3,0,2,0,0,3,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,2,0,2,0,0,4,0,0
2/7/12,96,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,1,14,30,11,7,10,4,4,6,4,7,12,12,13,8,7,9,13,12,8,11,12,6,6,9,8,7,7,8,5,8,7,8,7,5,7,7,8,5,6,7,6,6,5,8,6,5,4,3,5,0,2,0,3,0,2,0,2,0,3,2,0,2,0,3,0,2,3,0,2,0,2,0,0,2,0,2,0,0,2,0
3/7/12,96,0,4,0,0,2,0,2,0,0,2,0,0,2,0,3,0,0,2,0,0,2,2,0,6,15,25,20,15,12,9,11,9,12,12,6,7,8,8,8,7,6,5,9,7,7,6,7,8,8,6,7,5,8,8,6,6,5,7,7,7,5,7,6,6,5,0,3,0,2,0,2,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,4,0,0,2,0,0
4/7/12,96,2,0,0,2,0,1,1,0,2,0,0,3,0,1,1,0,2,0,1,1,1,2,3,3,20,29,31,14,11,10,12,8,11,13,7,6,7,7,8,9,6,6,7,8,7,7,6,7,8,6,6,7,6,6,5,8,6,5,6,8,5,5,5,4,4,0,2,0,2,0,2,2,0,3,0,2,0,2,0,0,2,0,0,2,0,2,0,0,3,0,2,0,0,3,0,0
5/7/12,96,2,0,0,3,0,2,0,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,2,3,20,26,19,15,12,9,10,12,9,7,9,8,6,6,9,7,8,5,6,8,7,8,5,6,7,8,7,5,7,7,7,5,6,7,7,5,6,6,6,2,3,4,0,2,0,2,0,2,0,2,0,0,3,0,0,2,0,2,0,0,2,0,1,1,0,3,0,0,2,0,0,2
6/7/12,96,0,0,2,0,2,0,0,3,0,0,3,0,1,1,0,2,0,1,1,0,3,2,0,3,17,29,30,12,10,11,9,10,13,12,12,9,12,12,7,10,9,8,7,8,7,9,6,8,7,8,6,6,8,8,7,7,5,10,6,8,6,8,3,3,3,3,0,2,0,2,0,2,2,0,3,0,0,2,0,3,0,0,2,0,2,0,2,1,0,2,0,0,2,0,2,0
7/7/12,96,0,2,0,3,0,0,2,0,2,0,0,2,0,0,2,0,4,2,3,6,2,3,2,3,2,2,3,2,3,2,2,1,2,3,2,2,2,0,3,3,2,2,1,1,4,2,2,2,2,1,3,2,2,3,0,2,3,2,2,1,2,2,3,2,0,2,3,2,3,0,2,0,2,0,2,1,2,3,0,2,2,0,0,2,0,0,2,0,3,0,1,1,0,2,0,0
8/7/12,96,2,0,0,3,0,0,3,0,2,0,0,2,0,2,0,0,2,0,3,0,0,6,2,4,4,3,3,2,2,3,0,3,2,2,2,3,2,1,2,2,2,2,5,4,2,3,2,1,2,2,3,2,2,0,3,2,3,2,0,3,2,3,2,0,2,3,3,2,1,1,3,0,2,0,3,2,0,2,0,0,2,0,2,0,0,3,0,2,0,0,2,0,0,3,0,3
9/7/12,96,0,0,2,0,2,0,0,2,0,2,0,0,3,0,2,0,15,29,30,22,14,14,8,9,11,8,13,8,12,14,7,11,11,8,8,12,7,6,10,6,7,7,6,6,7,8,4,6,8,7,8,4,6,7,4,3,7,6,4,3,5,4,5,2,3,2,0,2,0,3,0,3,1,1,2,0,3,0,2,2,0,2,0,0,2,0,3,0,0,2,0,1,1,0,2,0
10/7/12,96,0,4,0,2,0,0,2,0,0,2,0,2,0,0,3,0,2,0,0,2,0,3,3,2,23,30,31,18,12,13,9,10,12,8,9,8,8,13,5,6,7,7,4,7,8,5,5,8,7,6,5,6,8,3,4,8,4,5,4,7,0,2,3,4,2,2,0,2,3,0,3,2,2,2,4,0,2,2,2,2,0,3,2,0,2,0,3,0,2,0,3,0,2,0,0,2
11/7/12,96,0,2,0,0,2,0,2,1,0,2,0,2,0,0,2,0,2,0,0,3,0,3,2,2,16,31,21,10,10,10,4,7,4,7,6,7,14,6,5,4,7,4,5,3,4,6,4,6,3,4,4,4,5,4,3,4,3,2,3,5,3,2,3,4,2,2,3,0,2,3,1,3,3,2,2,3,0,3,0,2,0,2,0,2,1,1,2,1,2,0,2,0,2,0,0,3
12/7/12,96,0,2,0,2,0,0,2,0,2,0,0,3,0,2,0,2,0,0,4,0,2,2,0,2,17,30,23,15,8,14,4,5,5,7,4,5,7,4,3,5,3,4,5,2,3,1,4,3,3,4,3,3,2,4,3,2,5,3,5,4,1,4,0,3,4,2,0,2,0,2,0,2,0,3,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,0,2,0
13/07/2012,96,2,0,0,1,2,0,3,0,0,2,0,0,2,0,2,0,0,3,0,0,2,2,0,3,16,30,18,11,11,9,12,7,6,4,4,5,8,3,4,6,5,5,4,3,6,6,6,5,6,5,5,4,7,5,2,6,4,4,3,3,5,6,2,0,4,0,2,0,2,0,2,0,3,1,2,2,0,2,1,1,2,0,0,3,0,1,2,0,2,0,0,2,0,0,2,0
14/07/2012,96,0,3,0,0,2,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,0,2,0,0,2,0,3,0,0,3,0,0,2,0,1,1,0,3,0,0,2,0,0,2,0,2,0,0,2,0,1,2,0,2,0,0,3,0,2,0,1,1,0,3,0,2,0,0,2,0,0,2,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,0
15/07/2012,96,2,0,2,0,0,2,0,3,0,0,2,0,2,0,0,2,0,3,0,0,2,0,2,0,0,2,0,0,3,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,0,2,0,2,0,0,3,0,2,0,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,2,0,0,3,0,2,0,0
16/07/2012,96,2,0,1,1,0,2,0,0,3,0,1,1,0,2,0,0,14,30,12,7,11,10,10,12,14,11,10,21,24,19,14,12,12,14,13,10,9,12,10,9,10,10,7,9,13,12,9,9,9,8,7,9,8,8,6,8,8,6,8,5,5,7,4,3,3,3,0,2,0,2,0,3,0,3,0,2,2,0,2,0,2,3,0,1,1,0,2,0,0,2,0,2,0,0,3,0
17/07/2012,96,0,2,0,1,1,0,2,0,0,2,0,2,1,0,2,0,0,2,0,1,1,2,3,3,21,30,30,20,13,12,13,12,9,11,11,8,10,9,13,13,6,9,8,7,6,9,8,7,8,6,6,8,8,7,8,8,5,6,6,5,5,7,3,3,4,2,3,2,0,3,0,1,1,1,1,3,0,2,0,3,0,2,2,0,3,0,2,0,2,3,0,1,1,0,0,2
18/07/2012,96,0,1,1,0,0,2,0,1,2,0,2,0,0,2,0,2,0,0,2,0,3,0,3,4,17,29,30,15,15,10,10,13,8,8,11,8,11,12,9,8,8,10,5,7,9,8,9,7,8,5,8,8,7,8,8,7,8,8,4,5,8,4,5,4,5,0,0,2,0,2,0,2,0,0,2,0,0,2,0,0,3,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0
19/07/2012,96,0,2,0,1,1,0,2,0,0,2,0,0,3,0,0,2,0,2,0,0,2,4,1,5,19,30,30,28,15,12,11,13,11,9,12,10,8,11,10,9,10,10,8,9,9,8,10,7,12,14,7,8,8,7,0,3,1,3,4,4,3,2,2,3,7,7,6,8,5,2,3,2,2,2,1,2,0,2,0,2,0,2,0,0,3,0,0,3,0,2,0,0,2,0,0,3
20/07/2012,96,0,0,2,0,0,2,0,2,0,0,2,0,0,3,0,1,1,0,2,0,2,4,2,3,21,31,30,30,16,14,11,10,13,11,9,10,11,9,9,12,7,9,11,9,8,11,10,9,11,8,8,13,12,8,7,10,6,6,8,6,5,7,5,4,2,3,0,2,0,3,0,2,0,2,2,0,3,0,2,0,2,0,2,1,2,0,3,1,1,2,0,1,1,3,0,0
21/07/2012,96,2,0,2,0,2,0,3,0,0,2,0,0,2,0,2,0,0,6,2,2,4,4,2,3,2,2,2,2,2,2,2,3,1,1,3,2,2,1,2,2,2,4,0,2,2,2,3,1,1,3,2,3,0,2,2,2,3,0,3,2,2,0,2,3,2,0,3,2,2,0,3,2,0,2,0,3,3,0,0,2,0,0,2,0,0,2,0,2,0,0,3,0,0,2,0,0
22/07/2012,96,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,2,0,0,3,0,2,3,5,3,2,2,4,2,2,2,2,3,2,3,5,3,2,2,4,2,2,2,0,3,2,3,1,1,2,3,2,0,3,2,2,0,3,2,2,1,2,2,2,1,3,2,1,1,2,3,0,2,2,0,2,0,0,2,0,0,3,0,0,2,0,1,2,0,0,2,0,1,1,0,3,0
23/07/2012,96,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,14,18,9,11,12,7,8,12,10,10,8,9,8,8,5,6,7,5,5,7,4,6,5,4,5,6,4,5,5,5,5,6,4,3,7,4,3,6,4,3,4,6,3,5,4,4,4,2,3,2,3,0,3,0,2,1,1,2,0,2,0,2,0,4,1,1,2,0,2,0,2,0,2,3,1,2,2,0,2,2
24/07/2012,96,0,3,0,2,2,0,3,0,2,0,3,0,2,0,2,2,0,2,0,3,3,2,2,4,15,12,13,9,12,10,6,6,6,4,8,6,5,5,7,3,5,6,5,4,6,5,4,6,5,5,5,6,3,5,5,4,4,5,6,4,4,6,3,2,4,2,0,2,0,2,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,1,0,0,2,0,0
25/07/2012,96,2,0,2,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2,0,0,3,2,0,5,16,31,17,12,13,8,12,9,6,5,6,8,5,4,7,4,5,6,5,4,7,4,5,4,5,5,3,5,4,5,5,4,4,5,6,3,3,3,3,3,3,2,0,2,1,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,3,0,2,0,0,2,0,2,0,0,2
26/07/2012,96,0,0,3,0,0,2,0,2,0,0,2,0,0,3,0,0,2,0,1,1,0,2,2,4,20,31,23,14,13,7,11,8,8,6,4,7,6,5,4,7,4,5,3,5,7,3,4,5,6,5,3,5,5,5,3,4,6,4,3,5,4,5,3,3,2,2,0,3,0,3,1,1,2,0,3,0,2,1,1,2,0,2,0,2,4,0,2,0,2,2,0,3,0,2,0,0
27/07/2012,96,2,0,0,2,0,0,2,0,3,0,0,2,0,1,1,0,2,0,0,2,0,3,3,3,18,30,15,15,8,9,12,8,8,4,5,7,6,4,5,6,6,3,6,7,5,10,5,5,6,5,3,8,3,3,6,4,4,4,5,5,3,4,5,3,2,2,0,2,0,3,0,2,0,2,0,0,2,0,0,0,2,0,0,3,0,0,2,0,0,0,2,0,0,2,0,0
28/07/2012,96,2,0,0,0,3,0,0,2,0,0,2,0,0,0,2,0,0,6,3,4,3,3,1,3,2,2,2,2,3,1,2,2,2,3,0,3,2,2,0,3,2,2,0,2,3,0,3,2,2,0,2,3,3,0,2,2,2,0,2,3,3,0,2,2,2,0,3,2,1,2,2,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,2,0,1,1,0,0,2
29/07/2012,96,0,0,2,2,0,0,3,0,0,2,0,0,1,1,0,1,1,0,3,0,0,5,3,3,3,4,3,2,2,2,1,2,3,2,2,3,0,2,2,3,1,1,3,2,1,1,2,2,4,3,5,2,1,1,2,3,3,0,2,2,1,1,2,4,0,2,2,2,1,2,1,1,2,1,2,0,2,3,0,0,0,2,0,2,0,0,0,2,0,3,0,0,1,1,0,1
30/07/2012,96,1,0,2,0,0,2,0,2,1,0,2,0,2,0,16,30,29,29,16,12,12,11,13,15,16,13,30,14,16,14,14,11,10,11,13,9,9,13,7,9,10,10,12,9,8,9,6,9,7,7,6,8,7,7,6,7,6,6,8,6,5,6,4,3,2,4,0,2,0,2,0,2,2,0,3,1,2,2,0,2,0,2,0,3,0,0,2,0,0,2,0,0,2,0,2,0
31/07/2012,96,0,3,0,2,0,2,0,0,2,0,2,0,0,3,0,3,0,0,2,0,1,1,3,3,15,32,30,23,14,13,9,11,11,10,11,14,7,9,12,8,8,11,8,9,12,10,10,11,11,9,10,10,12,8,7,8,12,8,5,7,6,8,4,4,2,0,2,0,2,0,3,1,2,0,2,0,2,2,0,3,2,2,0,1,1,0,0,2,0,0,2,0,0,0,3,0
1/8/12,96,0,3,0,0,0,2,0,0,2,0,0,1,1,0,0,3,0,0,2,0,0,2,2,3,20,23,27,12,12,12,8,9,11,8,11,11,9,8,7,7,5,8,7,7,6,7,7,7,5,8,7,8,5,6,7,7,5,6,7,8,6,3,6,7,4,0,2,0,2,0,2,1,1,3,0,3,0,2,1,1,2,0,3,0,2,0,2,0,2,0,3,0,2,0,0,2
2/8/12,96,1,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,2,0,0,2,2,0,6,15,31,29,18,12,13,9,8,11,8,10,12,8,8,8,8,7,9,8,6,6,7,8,8,4,6,8,8,6,6,7,7,7,8,7,4,6,7,3,3,4,2,0,2,0,3,1,1,3,0,2,2,0,2,0,3,0,3,2,0,2,0,2,0,2,0,0,0,2,0,0,3
3/8/12,96,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,3,0,0,1,1,0,3,2,2,21,31,28,13,11,12,11,9,9,11,8,14,7,8,7,9,9,8,7,8,7,6,8,8,7,6,6,7,6,6,6,8,5,6,6,7,5,5,6,2,4,2,0,2,0,2,0,2,0,2,3,0,3,0,2,0,2,2,0,3,2,0,2,0,2,0,2,0,4,0,0,0
4/8/12,96,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,0,0,4,3,4,2,2,2,3,3,2,2,2,0,3,3,2,0,2,3,2,0,3,2,2,0,3,2,3,0,2,2,2,0,2,4,2,0,2,2,2,0,3,3,2,0,2,2,3,0,3,2,1,1,2,2,0,3,0,2,0,0,2,0,0,0,2,0,0,2,0,0,3,0,0,1,1,0,0,2,0
5/8/12,96,0,3,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,2,0,0,1,5,3,4,4,2,2,5,3,3,2,3,2,0,2,2,3,0,3,2,2,0,2,2,4,0,2,2,1,1,3,2,1,2,2,2,1,2,2,2,0,3,2,3,0,2,2,2,1,2,3,0,2,0,0,2,0,0,0,2,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0,2
6/8/12,96,0,1,1,0,0,3,0,0,2,0,0,3,0,0,2,0,13,30,30,22,14,13,15,13,12,11,12,13,11,8,10,10,7,12,10,4,8,6,5,5,11,5,5,5,4,4,8,6,4,4,6,3,5,5,4,4,4,6,4,3,6,4,4,2,3,3,0,2,0,3,0,2,0,2,1,1,2,0,3,0,2,0,3,0,2,0,3,2,0,2,0,2,0,2,0,0
7/8/12,96,3,0,0,0,2,0,0,2,0,1,1,0,2,0,0,4,0,0,2,0,2,2,0,5,16,30,23,15,10,8,10,13,10,5,8,5,6,7,5,4,7,5,4,8,4,5,7,4,4,7,3,4,6,3,5,6,5,3,5,6,3,5,4,3,4,1,0,1,1,2,1,2,0,3,0,2,1,1,2,0,2,0,0,0,3,0,0,2,0,0,2,0,0,2,0,0
8/8/12,96,0,4,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,3,0,0,2,2,0,5,15,31,25,14,14,9,11,12,5,6,8,8,5,5,6,6,4,7,6,4,6,6,4,5,7,3,8,4,4,6,5,3,5,5,3,5,4,5,3,3,3,3,0,2,0,2,0,3,0,2,0,2,3,0,3,0,2,2,0,2,0,0,3,0,0,1,1,0,0,2,0,0
9/8/12,96,2,0,1,1,0,4,0,2,0,0,2,0,2,0,0,3,0,2,0,2,0,2,3,3,20,31,15,14,9,9,12,8,8,7,4,7,6,5,6,7,4,4,6,5,5,4,5,5,3,6,6,3,4,7,3,5,6,4,3,7,3,3,4,2,3,3,0,3,0,2,1,1,2,0,3,0,2,2,0,2,0,2,0,0,3,0,0,0,2,0,0,2,0,0,3,0
10/8/12,96,0,1,2,0,0,2,0,2,0,0,2,0,2,0,0,3,0,0,2,0,1,1,2,4,16,27,13,12,10,11,8,7,5,5,8,5,4,7,4,5,6,6,4,5,6,4,4,4,7,3,5,5,4,4,6,4,2,6,4,3,5,4,4,3,3,2,0,3,0,2,0,2,0,2,2,0,3,0,2,2,0,2,0,3,0,2,0,2,2,0,0,2,0,0,3,0
11/8/12,96,0,2,0,0,2,0,0,2,0,2,0,3,0,0,3,0,1,3,3,3,3,1,3,2,2,2,2,1,2,3,2,2,1,2,2,2,2,1,2,3,0,2,2,2,0,2,4,2,0,2,2,2,0,4,2,1,1,2,2,1,2,2,3,2,0,2,3,0,2,3,0,2,1,1,2,0,0,0,3,0,0,1,1,0,0,2,0,0,2,0,0,2,0,0,0,3
12/8/12,96,0,0,2,0,0,0,3,0,0,2,0,0,0,2,0,0,3,0,0,0,2,2,5,4,2,2,2,4,2,2,2,2,3,1,2,2,2,1,1,3,3,2,2,3,5,0,2,2,3,0,3,2,2,1,1,2,4,0,2,2,2,0,2,2,4,1,1,2,2,0,2,3,0,0,2,0,0,0,0,3,0,0,2,0,0,2,0,0,0,3,0,0,2,0,0,2
13/08/2012,96,0,0,2,0,0,0,2,0,0,2,0,0,1,2,0,0,14,29,14,12,9,10,8,12,8,8,14,11,9,12,9,8,11,8,13,8,9,7,7,6,6,7,8,6,6,7,8,6,6,7,8,5,5,7,7,4,7,7,5,5,6,5,3,2,3,4,3,2,0,2,0,0,2,1,1,3,0,2,0,2,0,3,1,1,2,0,3,0,2,2,0,2,0,2,2,0
14/08/2012,96,3,0,3,2,0,2,0,0,0,2,0,0,3,0,0,0,2,0,0,2,0,2,0,6,16,22,17,13,13,9,8,13,12,8,8,7,5,8,8,8,5,6,7,9,5,6,9,6,6,6,8,5,6,6,7,5,6,7,4,6,6,4,3,3,3,4,1,2,0,2,0,2,0,2,0,2,0,4,0,2,2,0,2,0,2,0,3,0,0,2,0,0,1,1,0,0
15/08/2012,96,2,0,0,0,2,0,0,2,0,0,3,0,0,0,2,0,0,2,0,0,1,2,2,4,15,23,21,14,11,8,12,11,9,9,6,9,6,7,8,8,8,7,8,6,7,8,8,7,5,7,8,8,6,4,8,7,7,5,7,6,8,4,3,4,4,1,2,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,2,0,0,3,0,3,0,0,1,1,0,1,1,0
16/08/2012,96,0,2,0,0,2,0,0,0,3,0,0,2,0,0,1,1,0,1,1,0,1,1,4,2,15,30,23,14,11,9,11,10,12,8,7,5,7,8,8,6,5,8,7,5,6,9,5,6,7,7,4,8,6,5,6,8,4,5,8,4,6,5,4,3,4,1,0,2,4,1,1,2,0,2,0,2,0,2,3,0,2,0,2,0,0,2,0,0,3,0,0,0,3,0,0,1
17/08/2012,96,1,0,0,2,0,0,1,1,0,0,2,0,0,0,2,0,0,0,3,0,0,2,2,3,16,25,22,12,13,10,8,11,12,7,5,9,8,5,7,7,8,5,7,7,8,4,8,7,5,6,8,5,6,6,7,5,6,7,3,7,6,5,3,2,3,4,0,2,0,2,0,2,0,2,1,3,0,2,2,0,2,0,2,0,2,1,3,1,1,2,0,2,0,2,0,3
18/08/2012,96,0,3,2,0,2,0,2,1,2,0,2,3,0,2,0,3,0,4,5,2,5,4,2,3,4,3,3,2,2,2,3,2,3,2,2,3,3,2,2,2,2,4,2,2,2,1,5,1,2,3,0,3,3,2,2,2,2,3,3,2,2,2,3,3,2,2,2,3,2,3,0,2,0,2,0,2,1,2,2,1,2,0,2,0,2,0,3,3,0,2,0,2,0,2,0,0
19/08/2012,96,0,2,0,0,4,0,0,0,2,0,0,2,0,1,1,0,2,0,0,3,0,3,4,3,3,2,3,2,3,0,2,2,2,3,0,3,2,2,0,2,2,2,2,2,2,0,2,2,2,1,2,3,0,2,2,0,3,2,2,0,3,2,0,3,2,2,3,2,2,4,2,2,0,0,1,1,0,0,2,0,0,3,1,0,0,2,0,0,2,0,0,0,2,0,0,2
20/08/2012,96,3,0,0,0,2,0,0,2,0,0,1,2,0,0,1,1,12,30,13,10,8,10,12,11,5,8,11,4,9,5,5,7,4,6,5,5,6,3,5,6,4,4,6,4,4,7,3,5,5,3,4,6,3,4,5,3,4,4,4,4,2,3,3,2,4,2,0,2,0,2,0,2,0,3,0,2,1,1,2,0,2,0,2,0,3,0,2,0,2,1,1,2,0,2,0,3
21/08/2012,96,0,2,0,2,0,0,0,2,0,0,0,2,0,0,3,0,0,0,2,0,1,1,2,3,20,22,12,8,11,10,6,6,4,7,4,5,7,4,3,7,4,3,7,4,4,7,3,4,6,4,4,4,5,9,6,3,5,5,3,5,4,3,2,3,3,2,0,2,0,2,0,2,0,2,0,3,0,2,2,0,2,0,2,0,2,0,3,0,2,0,2,2,0,2,0,0
22/08/2012,96,3,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,3,0,0,2,2,0,3,16,29,16,14,9,9,12,6,5,8,4,5,8,3,6,5,4,6,5,4,7,5,3,7,4,5,5,5,3,4,6,3,3,6,4,2,6,3,3,3,3,2,0,2,0,0,2,0,3,0,2,2,0,0,2,0,2,0,0,3,0,0,2,0,1,1,0,0,2,0,0,1
23/08/2012,96,1,0,0,3,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,4,0,2,3,16,29,23,11,9,9,12,9,4,4,8,6,4,7,4,3,7,4,5,6,5,4,5,5,3,7,4,3,6,4,3,6,5,4,3,5,5,2,3,2,4,3,0,2,0,1,1,2,0,3,0,2,1,1,2,0,2,0,0,3,0,0,2,0,0,0,2,0,0,0,2,0
24/08/2012,96,0,2,0,0,0,2,0,0,3,0,0,0,2,0,0,3,0,0,0,2,0,2,3,2,19,30,15,13,9,8,12,5,6,8,4,6,7,5,4,7,4,4,7,4,5,7,3,6,6,6,5,8,7,8,4,5,6,7,4,5,6,3,7,6,6,2,0,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,1,1,0,1,1,0,0,2,0,0,3,0,0,0
25/08/2012,96,2,0,0,1,1,0,0,2,0,0,2,0,0,0,2,0,0,6,3,2,4,2,2,2,2,4,1,1,2,2,2,2,0,3,3,2,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2012,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/08/2012,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,11,29,30,30,29,30,22,15,10,9,13,7,9,12,8,8,9,13,12,9,7,9,7,8,5,7,6,7,8,6,4,7,3,0,0,3,0,1,0,4,0,0,1,0,0,3,0,0,2,0,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2,0
28/08/2012,96,0,2,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,3,0,6,17,30,30,31,15,13,11,10,12,10,8,12,7,10,12,10,7,6,9,8,7,8,6,6,9,8,7,8,8,7,7,5,6,7,8,7,4,4,4,0,2,0,2,0,3,0,2,0,3,0,2,0,2,0,2,0,0,0,2,0,0,2,0,0,2,1,0,0,2,0,0,3
29/08/2012,96,0,0,0,2,0,0,0,2,0,0,3,0,0,2,0,0,0,2,0,0,2,3,0,5,14,29,31,22,12,11,10,12,10,9,12,9,7,10,12,13,6,8,6,7,8,8,6,7,7,8,6,6,5,8,7,8,4,6,7,7,5,6,3,2,0,3,0,1,2,0,2,2,0,2,0,0,0,2,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0,2,0,0
30/08/2012,96,3,0,0,3,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,3,2,2,3,18,30,30,30,24,16,12,13,15,10,10,12,10,10,11,9,8,11,8,9,12,12,6,9,6,8,8,6,6,7,7,7,8,7,5,6,7,6,4,2,0,2,0,0,2,0,2,2,2,0,2,0,0,0,2,0,0,2,0,3,0,0,0,2,0,0,3,0,0,3,0,0
31/08/2012,96,2,0,0,2,0,0,2,0,0,3,0,0,2,0,0,2,0,0,1,2,0,3,2,3,16,29,31,30,22,12,12,11,13,10,11,11,10,8,11,8,12,12,8,10,8,10,14,11,8,10,9,7,9,12,5,7,5,7,6,5,7,6,3,0,2,0,0,2,0,3,0,2,1,2,1,1,3,0,0,2,0,2,2,0,3,0,0,2,0,0,2,0,0,0,2,0
1/9/12,96,0,2,0,0,3,0,0,2,0,0,0,2,0,0,2,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,3,0,0,0,2,0,0,1,0,0,3,0,0,1,0,0,1,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,2
2/9/12,96,0,0,0,3,0,0,2,0,0,1,1,0,0,2,0,0,3,0,0,1,1,0,0,2,0,0,2,0,0,2,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,0,2,3,2,3,0,2,0,0,1,1,0,0,2,0,0,2,0,0,2,1,0,1,1,0,0,2,0,0,2,0
3/9/12,96,0,3,0,0,1,1,0,0,3,0,0,2,0,0,3,0,12,29,20,8,14,16,14,15,13,12,14,10,9,11,10,9,7,7,6,4,8,5,4,7,4,4,5,6,3,6,6,4,3,6,5,3,6,5,4,3,5,4,3,5,4,3,0,2,0,3,0,3,0,0,2,0,2,0,2,0,4,0,2,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0
4/9/12,96,2,0,3,0,2,0,2,0,2,0,0,2,0,0,3,0,0,2,0,0,2,2,0,3,16,23,15,12,8,10,10,12,6,6,7,6,5,6,6,4,7,5,3,7,4,4,8,3,5,7,4,4,5,5,4,3,6,4,3,6,4,3,2,0,3,0,2,0,1,2,0,2,0,2,0,2,0,0,2,0,0,0,3,0,0,2,0,0,2,0,0,1,1,0,0,3
5/9/12,96,0,0,2,0,0,2,0,0,1,1,0,0,2,0,0,3,0,0,2,0,0,2,2,4,14,31,30,24,15,15,11,8,11,8,12,7,5,7,7,4,7,6,3,7,5,4,6,4,5,6,4,5,6,3,6,4,4,5,4,3,4,5,0,2,0,2,0,1,1,0,3,0,2,0,2,0,2,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0
